sex,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,person_id,agency_text,ethnic_code_text,maritalstatus,language
male,21,less than 25,3,5,1,1,low,2013-11-04,1,1,felony,0,428,1,58687.0,probation,caucasian,single,english
male,21,less than 25,9,7,1,0,high,2013-03-04,1,0,misdemeanor,0,278,1,52663.0,pretrial,african-american,single,english
male,21,less than 25,9,6,1,0,high,2014-02-26,1,0,misdemeanor,97,285,1,61531.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-08-12,0,1,felony,0,151,0,46822.0,pretrial,african-american,single,english
male,21,less than 25,7,7,1,0,medium,2013-11-16,1,0,felony,1,93,1,59028.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-05-02,0,0,felony,1,536,0,54435.0,pretrial,other,single,english
male,21,less than 25,9,6,1,0,high,2013-03-02,1,3,felony,5,24,1,52646.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-01-04,0,0,misdemeanor,3,1183,0,50920.0,pretrial,other,single,english
male,21,less than 25,7,7,1,0,medium,2013-10-29,0,0,felony,0,811,1,58472.0,pretrial,african-american,single,english
male,21,less than 25,8,6,0,0,high,2013-12-28,0,1,felony,0,825,0,50834.0,pretrial,caucasian,single,english
male,21,less than 25,3,5,1,1,low,2014-03-26,1,0,felony,1,73,1,62269.0,pretrial,caucasian,single,english
female,21,less than 25,6,7,0,0,medium,2013-10-10,0,0,felony,0,904,0,58001.0,pretrial,african-american,single,english
male,21,less than 25,8,5,1,0,high,2013-09-14,1,0,felony,0,64,1,57274.0,pretrial,caucasian,single,english
male,21,less than 25,4,6,1,0,low,2013-02-21,1,0,misdemeanor,1,11,0,52415.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-05-12,0,0,felony,3,843,0,54712.0,pretrial,hispanic,single,english
male,21,less than 25,6,7,0,0,medium,2013-02-20,0,1,felony,156,1136,0,52334.0,pretrial,african-american,single,english
male,21,less than 25,8,8,0,0,high,2013-02-20,0,1,felony,0,37,0,52344.0,pretrial,african-american,single,english
male,21,less than 25,4,6,1,0,low,2013-05-22,1,0,felony,0,523,1,54977.0,pretrial,african-american,single,english
male,21,less than 25,7,6,0,0,medium,2014-02-02,0,0,felony,1,789,0,60891.0,pretrial,african-american,single,english
male,21,less than 25,6,6,0,0,medium,2013-11-07,0,2,felony,1,577,0,58794.0,pretrial,caucasian,single,english
male,21,less than 25,4,6,1,0,low,2013-12-23,1,0,felony,0,479,1,59930.0,pretrial,other,single,english
male,21,less than 25,8,8,1,0,high,2013-10-07,1,3,misdemeanor,18,274,1,57942.0,pretrial,african-american,single,english
female,21,less than 25,7,8,1,1,medium,2013-01-23,0,3,felony,0,539,0,51481.0,pretrial,african-american,single,english
female,21,less than 25,5,6,1,0,medium,2013-02-04,1,0,felony,0,449,1,51836.0,pretrial,african-american,single,english
male,21,less than 25,5,5,0,0,medium,2013-09-08,0,0,felony,1,936,0,57073.0,pretrial,hispanic,single,english
male,21,less than 25,8,9,0,0,high,2013-04-30,0,1,felony,0,1067,0,46563.0,pretrial,african-american,single,english
male,21,less than 25,6,7,1,0,medium,2013-05-10,1,0,misdemeanor,2,654,1,54671.0,pretrial,caucasian,single,english
male,21,less than 25,9,6,1,0,high,2013-04-23,1,1,felony,2,35,1,54166.0,pretrial,african-american,single,english
male,21,less than 25,5,7,0,0,medium,2013-04-09,0,0,misdemeanor,0,1088,0,53779.0,pretrial,caucasian,single,english
female,21,less than 25,8,8,1,0,high,2013-12-22,1,4,misdemeanor,0,489,0,59900.0,pretrial,african-american,single,english
male,21,less than 25,7,7,1,1,medium,2013-05-13,1,0,felony,0,50,1,54747.0,pretrial,african-american,married,english
female,21,less than 25,4,5,0,0,low,2013-12-27,0,0,misdemeanor,0,826,0,59990.0,pretrial,african-american,single,english
female,21,less than 25,5,6,0,0,medium,2013-12-27,0,0,misdemeanor,0,826,0,59997.0,pretrial,african-american,single,english
male,21,less than 25,5,6,0,0,medium,2014-02-03,0,0,felony,0,788,0,60927.0,pretrial,african-american,single,english
male,21,less than 25,8,9,0,0,high,2013-09-05,0,1,felony,12,631,0,56989.0,pretrial,caucasian,single,english
male,21,less than 25,8,7,1,0,high,2013-04-13,1,0,felony,0,281,1,53892.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-09-09,0,1,felony,0,935,0,57088.0,pretrial,caucasian,single,english
male,21,less than 25,7,7,0,0,medium,2013-03-22,0,1,felony,1,201,0,53217.0,pretrial,african-american,single,english
male,21,less than 25,5,6,0,0,medium,2014-02-03,0,0,felony,2,788,0,60910.0,pretrial,african-american,single,english
male,21,less than 25,5,6,0,0,medium,2013-07-15,0,0,felony,0,991,0,55820.0,pretrial,hispanic,single,english
male,21,less than 25,7,8,0,0,medium,2013-08-12,0,3,misdemeanor,0,963,0,56356.0,pretrial,caucasian,single,english
male,21,less than 25,4,6,0,0,low,2013-02-17,0,1,felony,0,982,0,52261.0,pretrial,other,single,english
male,21,less than 25,3,6,1,0,low,2013-01-23,0,1,misdemeanor,0,1136,0,51468.0,pretrial,caucasian,single,english
male,21,less than 25,5,7,1,0,medium,2013-08-09,0,1,felony,0,955,1,56311.0,pretrial,african-american,single,english
male,21,less than 25,7,7,1,0,medium,2014-01-17,1,0,felony,0,355,1,60491.0,pretrial,caucasian,single,english
male,21,less than 25,9,9,1,0,high,2013-08-28,1,2,felony,17,264,1,56822.0,pretrial,african-american,single,english
male,21,less than 25,7,7,0,0,medium,2013-02-24,0,1,felony,3,1132,0,46899.0,pretrial,african-american,single,english
male,21,less than 25,4,6,1,0,low,2014-01-01,1,1,felony,1,57,1,60085.0,pretrial,african-american,single,english
male,21,less than 25,5,7,1,1,medium,2013-01-27,1,1,felony,0,115,0,,,,,
female,21,less than 25,10,9,1,0,high,2013-04-13,1,0,felony,32,160,0,53894.0,pretrial,african-american,single,english
female,21,less than 25,8,8,0,0,high,2013-08-24,0,2,felony,79,524,0,49449.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,1,medium,2013-05-24,1,0,felony,0,540,1,55039.0,pretrial,arabic,single,english
male,21,less than 25,4,7,0,0,low,2013-02-06,0,0,felony,0,1150,0,51891.0,pretrial,caucasian,single,english
female,21,less than 25,5,7,0,0,medium,2013-01-28,0,0,misdemeanor,0,277,0,51636.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-08-06,0,0,misdemeanor,1,969,0,56218.0,pretrial,african-american,single,english
male,21,less than 25,6,5,0,0,medium,2013-03-19,0,1,felony,29,1109,0,53077.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,0,medium,2013-04-12,1,1,felony,0,306,1,53859.0,pretrial,caucasian,single,english
male,21,less than 25,8,8,1,1,high,2013-01-01,0,1,misdemeanor,1,748,1,50855.0,pretrial,african-american,single,english
male,21,less than 25,9,6,1,1,high,2013-03-08,1,3,felony,0,134,1,52807.0,pretrial,african-american,single,english
male,21,less than 25,10,9,1,0,high,2013-02-14,1,0,felony,0,233,0,52168.0,pretrial,african-american,single,english
male,21,less than 25,4,5,0,0,low,2013-03-05,0,0,felony,0,1123,0,52715.0,pretrial,caucasian,single,english
male,21,less than 25,9,7,1,0,high,2013-07-11,1,2,misdemeanor,0,338,1,55775.0,pretrial,african-american,single,english
male,21,less than 25,4,6,1,1,low,2013-04-14,1,0,misdemeanor,0,657,1,53904.0,pretrial,hispanic,single,english
male,21,less than 25,4,6,0,0,low,2013-12-07,0,0,felony,0,846,0,59484.0,pretrial,african-american,single,english
male,21,less than 25,7,7,1,0,medium,2013-01-18,1,0,felony,0,236,1,51314.0,pretrial,african-american,single,english
female,21,less than 25,6,7,0,0,medium,2013-08-27,0,0,felony,2,948,0,56776.0,pretrial,caucasian,single,english
female,21,less than 25,3,5,0,0,low,2014-01-15,0,2,misdemeanor,0,807,0,60428.0,pretrial,african-american,single,english
male,21,less than 25,4,5,0,0,low,2013-04-20,0,0,felony,28,1077,0,54104.0,pretrial,other,single,english
female,21,less than 25,10,9,0,0,high,2013-01-31,0,0,felony,78,1156,0,51739.0,pretrial,african-american,single,english
male,21,less than 25,2,5,0,0,low,2013-01-14,0,0,misdemeanor,0,1173,0,51175.0,pretrial,caucasian,single,english
male,21,less than 25,8,7,1,0,high,2014-01-23,1,0,felony,7,304,1,60635.0,pretrial,african-american,single,english
male,21,less than 25,10,10,1,0,high,2013-09-28,1,4,felony,0,259,1,57669.0,pretrial,hispanic,single,english
male,21,less than 25,3,5,1,0,low,2014-02-17,1,0,misdemeanor,0,43,1,61279.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,0,medium,2013-04-20,1,1,felony,4,253,1,54113.0,pretrial,other,single,english
male,21,less than 25,9,6,1,1,high,2013-07-29,1,0,felony,0,47,1,56008.0,pretrial,caucasian,single,english
male,21,less than 25,5,4,0,0,medium,2014-03-02,0,1,felony,0,403,0,61617.0,pretrial,caucasian,single,english
male,21,less than 25,8,9,1,1,high,2013-03-06,1,1,felony,0,87,1,41644.0,pretrial,hispanic,single,english
male,21,less than 25,9,9,1,1,high,2013-12-31,1,0,felony,1,251,1,60060.0,pretrial,african-american,single,english
male,21,less than 25,3,5,0,0,low,2013-04-18,0,1,felony,0,1079,0,54020.0,pretrial,caucasian,single,english
male,21,less than 25,5,7,1,0,medium,2013-11-01,1,0,felony,1,235,0,65395.0,drrd,african-american,single,english
male,21,less than 25,3,6,0,0,low,2013-03-12,0,1,felony,0,1116,0,52891.0,pretrial,caucasian,single,english
female,21,less than 25,5,6,1,0,medium,2013-07-15,1,0,felony,0,702,1,55817.0,pretrial,african-american,single,english
male,21,less than 25,4,6,1,0,low,2013-09-09,1,1,felony,0,53,1,57083.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,0,medium,2014-01-08,1,1,felony,1,205,1,60238.0,pretrial,african-american,single,english
male,21,less than 25,4,6,1,0,low,2013-10-12,1,1,felony,0,118,1,58070.0,pretrial,other,single,english
male,21,less than 25,4,6,1,0,low,2013-03-29,1,0,felony,0,112,0,53424.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,1,medium,2013-08-29,1,1,felony,1,68,0,56855.0,pretrial,african-american,single,english
female,21,less than 25,10,8,1,0,high,2013-06-10,1,2,felony,0,38,1,55336.0,pretrial,african-american,single,english
male,21,less than 25,6,6,0,0,medium,2013-06-20,0,0,felony,0,1016,0,55493.0,pretrial,african-american,single,english
male,21,less than 25,3,6,0,0,low,2014-01-13,0,0,misdemeanor,1,809,0,60366.0,pretrial,hispanic,single,english
female,21,less than 25,5,6,0,0,medium,2013-04-25,0,0,felony,0,1072,0,54237.0,pretrial,african-american,single,english
male,21,less than 25,9,9,1,0,high,2014-01-05,1,0,felony,0,149,1,60147.0,pretrial,caucasian,single,english
male,21,less than 25,10,6,1,0,high,2013-08-22,1,2,felony,86,251,1,56672.0,pretrial,african-american,single,english
male,21,less than 25,6,9,1,0,medium,2013-01-19,1,0,felony,3,125,1,51370.0,pretrial,african-american,single,english
male,21,less than 25,3,5,0,0,low,2014-01-27,0,0,felony,0,795,0,60715.0,pretrial,african-american,single,english
male,21,less than 25,8,6,0,0,high,2013-08-27,0,4,felony,60,630,0,49739.0,pretrial,african-american,single,english
male,21,less than 25,4,7,1,1,low,2013-12-13,1,1,misdemeanor,0,172,1,59640.0,pretrial,caucasian,single,english
male,21,less than 25,3,5,0,0,low,2013-12-28,0,0,misdemeanor,0,825,0,60011.0,pretrial,african-american,single,english
male,21,less than 25,10,9,1,0,high,2013-08-15,1,0,misdemeanor,493,571,1,56446.0,pretrial,hispanic,single,english
male,21,less than 25,8,9,0,0,high,2013-04-10,0,0,felony,1,756,0,53800.0,pretrial,african-american,married,english
female,21,less than 25,6,8,0,0,medium,2013-02-21,0,0,felony,0,1135,0,52407.0,pretrial,caucasian,significant other,english
male,21,less than 25,3,5,0,0,low,2013-09-12,0,1,felony,0,932,0,57202.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2014-02-15,0,0,misdemeanor,44,776,0,61266.0,pretrial,african-american,single,english
male,21,less than 25,9,9,1,1,high,2013-07-16,1,1,felony,0,34,1,55828.0,pretrial,african-american,single,english
female,21,less than 25,6,7,0,0,medium,2013-01-01,0,0,misdemeanor,1,1186,0,50850.0,pretrial,african-american,significant other,english
male,21,less than 25,7,8,0,0,medium,2014-03-02,0,0,felony,3,761,0,61633.0,pretrial,african-american,single,english
male,21,less than 25,9,8,1,0,high,2014-03-07,1,1,felony,0,10,0,61786.0,pretrial,african-american,single,english
female,21,less than 25,5,6,0,0,medium,2013-05-25,0,0,felony,0,145,0,55066.0,pretrial,caucasian,single,english
male,21,less than 25,6,6,0,0,medium,2013-05-25,0,1,felony,7,1042,0,55073.0,pretrial,african-american,single,english
male,21,less than 25,4,6,0,0,low,2013-09-30,0,0,felony,0,914,0,57688.0,pretrial,african-american,single,english
female,21,less than 25,4,5,0,0,low,2013-08-30,0,0,misdemeanor,0,945,0,56888.0,pretrial,other,single,english
male,21,less than 25,8,8,0,0,high,2013-01-08,0,0,felony,1,546,0,50997.0,pretrial,african-american,single,english
male,21,less than 25,6,8,0,0,medium,2013-12-16,0,1,misdemeanor,0,837,0,59272.0,pretrial,caucasian,single,english
male,21,less than 25,8,7,1,1,high,2013-12-19,1,0,felony,33,125,0,59819.0,pretrial,african-american,single,english
male,21,less than 25,9,9,1,0,high,2013-03-15,1,0,felony,0,579,1,52999.0,pretrial,african-american,single,english
female,21,less than 25,4,6,1,0,low,2013-03-21,1,2,felony,0,244,0,53199.0,pretrial,other,single,english
male,21,less than 25,8,9,1,0,high,2013-02-24,1,0,felony,1,170,1,65326.0,probation,african-american,single,english
male,21,less than 25,7,8,1,0,medium,2013-10-17,1,1,felony,0,328,1,58183.0,pretrial,african-american,single,english
male,21,less than 25,8,7,1,1,high,2013-03-22,1,0,felony,6,285,1,53225.0,pretrial,caucasian,single,english
male,21,less than 25,10,9,1,0,high,2013-11-28,1,2,felony,139,158,1,50037.0,pretrial,african-american,single,english
male,21,less than 25,10,9,1,1,high,2013-02-19,1,0,felony,0,51,1,52304.0,pretrial,african-american,single,english
female,21,less than 25,9,6,0,0,high,2013-10-20,0,2,felony,0,894,0,58236.0,pretrial,african-american,single,english
male,21,less than 25,7,7,0,0,medium,2013-01-15,0,0,felony,0,1172,0,51212.0,pretrial,african-american,single,english
male,21,less than 25,6,9,0,0,medium,2013-05-15,0,1,felony,0,296,0,54339.0,pretrial,caucasian,single,english
male,21,less than 25,7,6,1,0,medium,2014-01-27,1,3,felony,9,35,1,60712.0,pretrial,african-american,single,english
male,21,less than 25,9,9,0,0,high,2013-08-18,0,0,misdemeanor,0,957,0,56527.0,pretrial,african-american,single,english
male,21,less than 25,10,8,1,0,high,2013-02-16,0,2,misdemeanor,27,475,0,52242.0,pretrial,caucasian,significant other,english
male,21,less than 25,7,7,1,0,medium,2013-02-20,1,0,felony,0,71,1,52341.0,pretrial,african-american,single,english
female,21,less than 25,5,6,1,0,medium,2013-12-27,1,0,misdemeanor,1,17,1,59985.0,pretrial,caucasian,single,english
male,21,less than 25,8,7,1,0,high,2013-11-09,1,6,felony,0,214,0,,,,,
male,21,less than 25,3,5,0,0,low,2013-12-31,0,0,misdemeanor,0,822,0,60063.0,pretrial,caucasian,single,english
male,21,less than 25,4,6,1,0,low,2013-12-11,1,1,felony,0,166,1,60796.0,probation,african-american,single,english
male,21,less than 25,3,6,1,0,low,2013-11-16,1,0,felony,1,681,1,59027.0,pretrial,african-american,single,english
female,21,less than 25,4,6,1,0,low,2013-05-06,1,0,misdemeanor,0,28,1,54522.0,pretrial,hispanic,single,english
male,21,less than 25,10,9,1,1,high,2013-03-15,1,0,felony,6,318,1,52995.0,pretrial,african-american,single,english
female,21,less than 25,7,5,0,0,medium,2013-11-04,0,0,felony,1,879,0,58678.0,pretrial,caucasian,single,english
male,21,less than 25,9,8,1,1,high,2013-10-15,1,1,felony,0,374,1,58121.0,pretrial,african-american,single,english
female,21,less than 25,5,6,0,0,medium,2014-03-17,0,0,misdemeanor,0,746,0,62017.0,pretrial,african-american,single,english
male,21,less than 25,6,6,1,1,medium,2013-08-08,1,3,felony,0,34,1,56125.0,pretrial,african-american,single,english
male,21,less than 25,3,6,1,0,low,2013-04-25,1,1,felony,0,32,1,54220.0,pretrial,caucasian,single,english
male,21,less than 25,9,8,1,0,high,2013-04-10,1,0,misdemeanor,0,86,1,53806.0,pretrial,african-american,single,english
male,21,less than 25,8,7,0,0,high,2014-03-22,0,1,felony,1,741,0,62186.0,pretrial,african-american,single,english
male,21,less than 25,6,7,1,0,medium,2014-03-06,1,1,felony,48,376,1,50428.0,pretrial,caucasian,single,english
male,21,less than 25,4,7,1,0,low,2013-05-27,1,0,misdemeanor,0,229,0,55105.0,pretrial,caucasian,single,english
male,21,less than 25,8,7,0,0,high,2013-09-21,0,1,felony,0,780,0,57452.0,pretrial,african-american,single,english
male,21,less than 25,5,8,1,1,medium,2013-10-31,1,1,felony,0,4,1,62226.0,drrd,african-american,single,english
male,21,less than 25,6,9,1,0,medium,2013-08-24,1,0,felony,0,116,1,56722.0,pretrial,hispanic,single,english
male,21,less than 25,8,8,1,0,high,2014-02-26,1,2,misdemeanor,35,67,1,61516.0,pretrial,african-american,single,english
male,21,less than 25,3,6,0,0,low,2013-03-02,0,1,felony,0,1126,0,52647.0,pretrial,caucasian,single,english
male,21,less than 25,4,6,1,0,low,2013-10-27,1,0,felony,0,15,1,58424.0,pretrial,hispanic,single,english
male,21,less than 25,10,9,1,0,high,2013-04-11,1,1,felony,86,136,1,53851.0,pretrial,african-american,single,english
male,21,less than 25,5,7,1,1,medium,2013-08-17,1,0,felony,41,76,1,56521.0,pretrial,african-american,single,english
male,21,less than 25,9,9,1,0,high,2013-04-18,1,1,felony,2,30,1,54021.0,pretrial,african-american,single,english
female,21,less than 25,9,9,0,0,high,2013-04-27,0,1,felony,3,907,0,54307.0,pretrial,african-american,single,english
male,21,less than 25,7,6,0,0,medium,2013-10-27,0,0,felony,0,129,0,58425.0,pretrial,hispanic,single,english
male,21,less than 25,9,10,0,0,high,2013-05-14,0,0,felony,4,24,0,54768.0,pretrial,african-american,single,english
male,21,less than 25,7,7,0,0,medium,2013-03-24,0,0,misdemeanor,0,1104,0,53288.0,pretrial,caucasian,single,english
male,21,less than 25,9,9,0,0,high,2013-03-22,0,0,felony,1,1106,0,53221.0,pretrial,african-american,single,english
male,21,less than 25,4,7,1,0,low,2013-03-30,1,1,misdemeanor,0,79,1,53440.0,pretrial,african-american,single,english
male,21,less than 25,7,6,1,0,medium,2013-11-10,1,3,felony,3,76,0,58870.0,pretrial,african-american,single,english
male,21,less than 25,10,10,1,0,high,2013-12-26,1,1,felony,1,15,0,59971.0,pretrial,african-american,single,english
male,21,less than 25,5,7,0,0,medium,2013-03-01,0,0,felony,0,1127,0,52622.0,pretrial,caucasian,single,english
male,21,less than 25,4,7,0,0,low,2013-04-07,0,0,felony,1,1090,0,,,,,
male,21,less than 25,10,10,1,0,high,2013-02-20,1,1,felony,1,148,1,52371.0,pretrial,african-american,single,english
female,21,less than 25,6,6,1,1,medium,2013-01-23,1,1,felony,0,81,1,51497.0,pretrial,african-american,single,english
female,21,less than 25,5,6,1,0,medium,2013-08-07,1,1,misdemeanor,0,310,1,56244.0,pretrial,african-american,single,english
